,Datum,Filiale,y_true,y_pred,rmspe
839700,2015-07-27,174,8032,6742.994109185471,0.16048380114722724
841666,2015-07-28,174,6356,5877.423129775503,0.07529529109888244
842343,2015-07-29,174,6921,5011.629950152943,0.2758806602871055
843348,2015-07-30,174,6479,4145.947513852501,0.36009453405579545
844709,2015-07-31,174,6546,3280.2544948017458,0.498891766758059
799838,2015-06-15,175,8484,7554.272449794575,0.10958599130191246
800328,2015-06-16,175,6692,7493.351629401033,0.11974770313822972
802231,2015-06-17,175,6567,7415.5719752636505,0.12921759940058636
803604,2015-06-18,175,5545,7354.673445483204,0.3263613066696491
803995,2015-06-19,175,6521,7289.006600153691,0.11777435978434146
805203,2015-06-20,175,5912,7188.145958012203,0.2158568941157312
806720,2015-06-22,175,4958,7628.4977242851455,0.5386239863423045
807590,2015-06-23,175,4349,7546.362054023601,0.735194769837572
808649,2015-06-24,175,4451,7468.951441918209,0.6780389669553378
809503,2015-06-25,175,4576,7359.894064876426,0.6083684582334846
810632,2015-06-26,175,4845,7336.197448032937,0.5141790398416796
812332,2015-06-27,175,6217,7272.662755348603,0.16980259857625918
813567,2015-06-29,175,8409,7697.883962148597,0.08456606467492012
814579,2015-06-30,175,8706,7593.010565654433,0.1278416533822154
814937,2015-07-01,175,7753,7494.680948614958,0.03331859298143199
816481,2015-07-02,175,7823,7460.698910572508,0.0463122957212696
817609,2015-07-03,175,8025,7386.523581294925,0.07956092444923053
818615,2015-07-04,175,5846,7255.417691590963,0.24109094963923416
819598,2015-07-06,175,6136,7685.600933823793,0.2525425250690666
820835,2015-07-07,175,5164,7637.713741423911,0.4790305463640417
821829,2015-07-08,175,5620,7577.336147506197,0.3482804532929177
823539,2015-07-09,175,4843,7538.2889820665005,0.5565329304287633
823787,2015-07-10,175,5353,7482.30994186076,0.3977788047563534
825814,2015-07-11,175,6234,7429.4540003435395,0.19176355475513948
826766,2015-07-13,175,7959,7944.393814733572,0.0018351784478487158
827431,2015-07-14,175,7545,7845.725643137994,0.03985760677773277
828742,2015-07-15,175,7787,7728.08225339101,0.007566167536790747
830457,2015-07-16,175,7444,7666.696521549515,0.029916244163019173
830485,2015-07-17,175,7228,7523.394075390068,0.04086802371196291
832061,2015-07-18,175,5784,7460.235300053464,0.28980554980177453
833124,2015-07-20,175,5517,7824.048769667861,0.41817088447849576
834409,2015-07-21,175,4611,7807.256799053459,0.6931808282484188
835671,2015-07-22,175,4820,7771.76109489915,0.6123985674064626
836137,2015-07-23,175,4727,7703.800938828441,0.629744222303457
837266,2015-07-24,175,4363,7591.061755412142,0.739872050289283
839341,2015-07-25,175,5343,7562.384009608213,0.41538162261055833
839688,2015-07-27,175,7153,8004.399752978206,0.11902694715199306
841526,2015-07-28,175,6250,7874.401033294707,0.25990416532715316
842309,2015-07-29,175,6158,7895.295927036757,0.2821201570374728
843404,2015-07-30,175,5710,7836.593042282329,0.37243310722983003
844727,2015-07-31,175,7893,7807.265155467961,0.010862136644119922
799803,2015-06-15,176,8939,7443.278516049322,0.16732537017011723
800693,2015-06-16,176,6897,6585.789544802916,0.0451225830356799
801963,2015-06-17,176,5956,5725.555401206773,0.038691168366895026
803581,2015-06-18,176,5764,4836.728401497647,0.1608729352016574
803746,2015-06-19,176,5610,3984.2642884717206,0.2897924619479999
805172,2015-06-20,176,3311,3118.307976219279,0.05819753058916363
806652,2015-06-22,176,4010,7337.77777290938,0.8298697688053316
807535,2015-06-23,176,4133,6467.587408072548,0.564865087847217
808792,2015-06-24,176,4711,5593.1324115995085,0.18724950362969825
809489,2015-06-25,176,4392,4717.953064613859,0.0742151786461428
810493,2015-06-26,176,4591,3862.6923683683854,0.15863812494698643
812282,2015-06-27,176,3131,2983.3679183478816,0.047151734797865975
813664,2015-06-29,176,9121,7216.950041254342,0.20875451800741782
814591,2015-06-30,176,7488,6356.646344801877,0.15108889626043315
815105,2015-07-01,176,6676,5498.148655011726,0.17643069876996315
816921,2015-07-02,176,5563,4636.022575823823,0.1666326486025844
817396,2015-07-03,176,5243,3768.0731838778593,0.2813135258672784
818682,2015-07-04,176,2755,2902.4722720140126,0.053528955358988224
819581,2015-07-06,176,5170,7107.652179102646,0.3747876555324267
820882,2015-07-07,176,4586,6245.039740535023,0.3617618274171442
822345,2015-07-08,176,4911,5367.122911183338,0.09287780720491512
823585,2015-07-09,176,4209,4508.260713615047,0.0711001933036463
824209,2015-07-10,176,4282,3635.7674664146034,0.15091838710541725
825870,2015-07-11,176,3227,2766.7964332404663,0.14261033986970367
826130,2015-07-13,176,7663,6981.991419909988,0.08886970900300305
828220,2015-07-14,176,6106,6115.258811832231,0.001516346516906486
829057,2015-07-15,176,5825,5249.536943585379,0.09879194101538558
830093,2015-07-16,176,5539,4383.838013694622,0.2085506384375119
830834,2015-07-17,176,4490,3518.1551698317053,0.21644651005975382
832438,2015-07-18,176,3059,2652.6398730020737,0.1328408391624473
833098,2015-07-20,176,4854,6861.898338969913,0.4136584958734885
834442,2015-07-21,176,4360,5996.249025593686,0.37528647376001983
835696,2015-07-22,176,3670,5130.538540696725,0.397966904821996
836759,2015-07-23,176,4087,4264.914037816809,0.0435316950860799
837619,2015-07-24,176,3949,3399.314524618734,0.13919611936724888
839171,2015-07-25,176,1949,2533.7192559348186,0.30000987990498645
839862,2015-07-27,176,7187,6742.994109185471,0.06177903030673845
841578,2015-07-28,176,5512,5877.423129775503,0.06629592339903904
842390,2015-07-29,176,5170,5011.629950152943,0.030632504806007176
843399,2015-07-30,176,5464,4145.947513852501,0.2412248327502743
844723,2015-07-31,176,7157,3280.2544948017458,0.5416718604440763
799771,2015-06-15,177,6264,7443.278516049322,0.18826285377543459
800673,2015-06-16,177,4823,6585.789544802916,0.36549648451231925
801917,2015-06-17,177,4192,5725.555401206773,0.36582905563138673
803122,2015-06-18,177,3710,4836.728401497647,0.3037003777621689
803611,2015-06-19,177,4198,3984.2642884717206,0.05091369974470685
804758,2015-06-20,177,1508,3118.307976219279,1.0678434855565513
806508,2015-06-22,177,3981,7337.77777290938,0.8431996415245867
807776,2015-06-23,177,3575,6467.587408072548,0.8091153589014121
808624,2015-06-24,177,3453,5593.1324115995085,0.6197892880392437
809653,2015-06-25,177,3142,4717.953064613859,0.5015764050330551
811382,2015-06-26,177,3072,3862.6923683683854,0.2573868386615838
811491,2015-06-27,177,1511,2983.3679183478816,0.9744327719046205
813418,2015-06-29,177,6309,7216.950041254342,0.1439134635052056
814724,2015-06-30,177,6321,6356.646344801877,0.005639352128124773
815803,2015-07-01,177,5515,5498.148655011726,0.0030555475953352534
816157,2015-07-02,177,4195,4636.022575823823,0.1051305305897075
817830,2015-07-03,177,4328,3768.0731838778593,0.12937310908552235
818499,2015-07-04,177,2290,2902.4722720140126,0.2674551406174727
819831,2015-07-06,177,3987,7107.652179102646,0.7827068420122012
821479,2015-07-07,177,3298,6245.039740535023,0.8935839116237183
822081,2015-07-08,177,3800,5367.122911183338,0.41240076610087845
823345,2015-07-09,177,3792,4508.260713615047,0.18888731899130995
824268,2015-07-10,177,3511,3635.7674664146034,0.0355361624649967
824996,2015-07-11,177,1696,2766.7964332404663,0.631365821486124
826784,2015-07-13,177,5925,6981.991419909988,0.17839517635611604
827739,2015-07-14,177,5277,6115.258811832231,0.15885139507906595
828709,2015-07-15,177,4838,5249.536943585379,0.08506344431281088
830024,2015-07-16,177,4117,4383.838013694622,0.06481370262196298
831173,2015-07-17,177,4247,3518.1551698317053,0.1716140405388026
831767,2015-07-18,177,1439,2652.6398730020737,0.8433911556650964
833394,2015-07-20,177,3188,6861.898338969913,1.1524147863770118
834569,2015-07-21,177,2638,5996.249025593686,1.2730284403311927
835402,2015-07-22,177,2849,5130.538540696725,0.8008208286053792
836702,2015-07-23,177,3050,4264.914037816809,0.39833247141534706
837491,2015-07-24,177,2321,3399.314524618734,0.4645904888490884
839250,2015-07-25,177,1470,2533.7192559348186,0.7236185414522576
839458,2015-07-27,177,4882,6742.994109185471,0.38119502441324676
841267,2015-07-28,177,4252,5877.423129775503,0.38227260813158587
842263,2015-07-29,177,3391,5011.629950152943,0.4779209525664827
843397,2015-07-30,177,4517,4145.947513852501,0.08214577953232205
844717,2015-07-31,177,5012,3280.2544948017458,0.3455198533915112
799759,2015-06-15,178,16361,4743.775849045167,0.7100558737824603
800620,2015-06-16,178,12028,4634.193790287158,0.6147161797233823
801929,2015-06-17,178,11922,4459.3968427082,0.625952286301946
803158,2015-06-18,178,12335,4276.304216931458,0.6533194797785604
803960,2015-06-19,178,11520,4099.587031867995,0.6441330701503476
804761,2015-06-20,178,7365,3759.02717732382,0.4896093445588839
806321,2015-06-22,178,8600,4796.235703430779,0.44229817401967686
807834,2015-06-23,178,8010,4707.464335790748,0.4123015810498442
808541,2015-06-24,178,7669,4498.116372913617,0.41346767858734945
809628,2015-06-25,178,7730,4264.012215372088,0.4483813434188761
810854,2015-06-26,178,8730,4140.150378997321,0.5257559703324947
811646,2015-06-27,178,7365,3869.4301663672377,0.4746191220139528
813408,2015-06-29,178,15655,4923.235493632819,0.6855167362738538
814671,2015-06-30,178,13633,4831.909808149561,0.6455725219577818
815855,2015-07-01,178,11161,4712.349513210676,0.5777842923384395
816117,2015-07-02,178,12529,4451.4874619847105,0.6447052867759031
817992,2015-07-03,178,11108,4399.154547872837,0.60396520094771
818505,2015-07-04,178,6718,4219.515210648824,0.37190901895670975
819325,2015-07-06,178,9478,5143.685430669197,0.457302655552944
821084,2015-07-07,178,7105,4966.223000879458,0.3010242081802311
821912,2015-07-08,178,9270,4776.462857296341,0.48473971334451554
823260,2015-07-09,178,9860,4640.7297588395595,0.5293377526531887
824424,2015-07-10,178,9926,4451.181833514944,0.5515633857027057
825044,2015-07-11,178,7430,4285.655717415619,0.4231957311688265
826626,2015-07-13,178,15263,5171.683874917013,0.6611620340092372
827949,2015-07-14,178,12509,5007.145631481224,0.5997165535629367
828794,2015-07-15,178,11566,4846.085320190439,0.5810059380779492
830065,2015-07-16,178,11258,4675.518150998716,0.5846937154913203
831073,2015-07-17,178,10125,4506.989097439102,0.5548652743270023
831803,2015-07-18,178,6568,4339.190623911651,0.3393436930706987
833392,2015-07-20,178,9679,5265.1280433277425,0.4560256180051924
834568,2015-07-21,178,7923,5096.870318819827,0.35669944227946143
835427,2015-07-22,178,7574,4928.671193753864,0.3492644317726612
836699,2015-07-23,178,9254,4760.449234695843,0.48557929169052916
837458,2015-07-24,178,8911,4592.225614379306,0.48465653525089153
839280,2015-07-25,178,6442,4424.0056962250965,0.31325586832892016
839502,2015-07-27,178,15255,5350.021748730767,0.6492938873332831
841273,2015-07-28,178,11190,5181.800713601231,0.5369257628595862
842256,2015-07-29,178,10766,5013.579877601122,0.5343135911572431
843408,2015-07-30,178,12112,4845.359023524448,0.5999538454817992
844716,2015-07-31,178,12816,4677.138146583602,0.6350547638433519
799874,2015-06-15,179,11626,7443.278516049322,0.3597730504000239
800681,2015-06-16,179,10085,6585.789544802916,0.346971785344282
802051,2015-06-17,179,7959,5725.555401206773,0.2806187459220036
803178,2015-06-18,179,7790,4836.728401497647,0.3791106031453599
803870,2015-06-19,179,6474,3984.2642884717206,0.3845745615582761
804865,2015-06-20,179,6336,3118.307976219279,0.5078428067835734
806362,2015-06-22,179,5083,7337.77777290938,0.4435919285676529
807291,2015-06-23,179,5956,6467.587408072548,0.08589446072406783
808172,2015-06-24,179,5749,5593.1324115995085,0.027112121829968954
809976,2015-06-25,179,5862,4717.953064613859,0.195163243839328
811154,2015-06-26,179,5957,3862.6923683683854,0.3515708631243268
811551,2015-06-27,179,5858,2983.3679183478816,0.4907190306678249
813507,2015-06-29,179,12945,7216.950041254342,0.4424913061989693
814741,2015-06-30,179,12691,6356.646344801877,0.49912171264660965
815204,2015-07-01,179,9419,5498.148655011726,0.4162704474984896
816042,2015-07-02,179,7923,4636.022575823823,0.4148652561121011
817191,2015-07-03,179,7475,3768.0731838778593,0.49590994195613924
818393,2015-07-04,179,5009,2902.4722720140126,0.42054855819245107
820016,2015-07-06,179,7267,7107.652179102646,0.021927593353151757
821191,2015-07-07,179,6232,6245.039740535023,0.002092384553116681
822160,2015-07-08,179,6031,5367.122911183338,0.11007744798817143
823354,2015-07-09,179,6195,4508.260713615047,0.272274299658588
824235,2015-07-10,179,6016,3635.7674664146034,0.3956503546518279
825059,2015-07-11,179,6127,2766.7964332404663,0.5484255862183016
826390,2015-07-13,179,9525,6981.991419909988,0.26698252809343964
827960,2015-07-14,179,8735,6115.258811832231,0.2999131297272775
829066,2015-07-15,179,8268,5249.536943585379,0.3650777765378109
830156,2015-07-16,179,8223,4383.838013694622,0.46688094202911085
831037,2015-07-17,179,6221,3518.1551698317053,0.4344711188182438
832634,2015-07-18,179,6638,2652.6398730020737,0.6003856774627789
833467,2015-07-20,179,6640,6861.898338969913,0.033418424543661646
834595,2015-07-21,179,5888,5996.249025593686,0.01838468505327554
835347,2015-07-22,179,5699,5130.538540696725,0.09974758015498768
836852,2015-07-23,179,5068,4264.914037816809,0.15846210777095332
837544,2015-07-24,179,5176,3399.314524618734,0.3432545354291472
839332,2015-07-25,179,4510,2533.7192559348186,0.43819972152221315
839476,2015-07-27,179,9581,6742.994109185471,0.29621186627852303
841241,2015-07-28,179,8207,5877.423129775503,0.28385242722365017
842632,2015-07-29,179,6692,5011.629950152943,0.25110132245174194
843420,2015-07-30,179,9668,4145.947513852501,0.5711680271149667
844711,2015-07-31,179,10635,3280.2544948017458,0.6915604612316177
799628,2015-06-15,180,11080,4743.775849045167,0.5718613854652377
800763,2015-06-16,180,8437,4634.193790287158,0.45072966809444615
802076,2015-06-17,180,7734,4459.3968427082,0.4234035631357383
803044,2015-06-18,180,7237,4276.304216931458,0.4091054004516433
803910,2015-06-19,180,7324,4099.587031867995,0.4402529994718739
804856,2015-06-20,180,6950,3759.02717732382,0.459132780241177
806338,2015-06-22,180,5581,4796.235703430779,0.14061356326271657
807318,2015-06-23,180,5209,4707.464335790748,0.09628252336518564
808968,2015-06-24,180,5463,4498.116372913617,0.17662156820179079
810040,2015-06-25,180,5166,4264.012215372088,0.17460081003250336
810721,2015-06-26,180,5676,4140.150378997321,0.2705866139891964
811484,2015-06-27,180,6502,3869.4301663672377,0.4048861632778779
813525,2015-06-29,180,10403,4923.235493632819,0.5267484866257023
814515,2015-06-30,180,9995,4831.909808149561,0.5165673028364621
815314,2015-07-01,180,9291,4712.349513210676,0.49280491731668535
816763,2015-07-02,180,8090,4451.4874619847105,0.4497543310278479
817386,2015-07-03,180,8090,4399.154547872837,0.4562231708439015
818728,2015-07-04,180,6107,4219.515210648824,0.3090690665385911
820011,2015-07-06,180,7128,5143.685430669197,0.2783830765054438
821519,2015-07-07,180,5849,4966.223000879458,0.1509278507643259
822213,2015-07-08,180,6027,4776.462857296341,0.20748915591565603
823698,2015-07-09,180,6508,4640.7297588395595,0.2869192134542779
823838,2015-07-10,180,6625,4451.181833514944,0.328123496827933
824904,2015-07-11,180,6931,4285.655717415619,0.3816684868827559
826192,2015-07-13,180,11984,5171.683874917013,0.5684509450169382
828177,2015-07-14,180,9208,5007.145631481224,0.45621789406155255
828847,2015-07-15,180,8774,4846.085320190439,0.44767662181554146
830120,2015-07-16,180,8262,4675.518150998716,0.43409366364092034
831427,2015-07-17,180,6783,4506.989097439102,0.3355463515495943
832398,2015-07-18,180,7305,4339.190623911651,0.4059971767403627
833426,2015-07-20,180,6237,5265.1280433277425,0.15582362621007817
834588,2015-07-21,180,5561,5096.870318819827,0.08346155029314387
835365,2015-07-22,180,5139,4928.671193753864,0.04092796385408369
836863,2015-07-23,180,6049,4760.449234695843,0.21301880729114842
837570,2015-07-24,180,5574,4592.225614379306,0.17613462246514072
838378,2015-07-25,180,6596,4424.0056962250965,0.3292896154904341
839527,2015-07-27,180,8986,5350.021748730767,0.40462700325720374
841231,2015-07-28,180,7621,5181.800713601231,0.32006289022421847
842754,2015-07-29,180,7719,5013.579877601122,0.3504884210906696
843426,2015-07-30,180,8365,4845.359023524448,0.4207580366378424
844686,2015-07-31,180,9708,4677.138146583602,0.5182181554817056
799712,2015-06-15,181,10765,7443.278516049322,0.3085667890339691
800730,2015-06-16,181,8185,6585.789544802916,0.19538307332890462
802475,2015-06-17,181,8062,5725.555401206773,0.28980955083021914
803075,2015-06-18,181,7119,4836.728401497647,0.3205887903500988
803996,2015-06-19,181,7151,3984.2642884717206,0.44283816410687726
804790,2015-06-20,181,3443,3118.307976219279,0.09430497350587301
806258,2015-06-22,181,5170,7337.77777290938,0.41929937580452215
807930,2015-06-23,181,5137,6467.587408072548,0.2590203247172568
808481,2015-06-24,181,4612,5593.1324115995085,0.21273469462261677
809568,2015-06-25,181,4838,4717.953064613859,0.024813339269561974
810905,2015-06-26,181,4777,3862.6923683683854,0.19139787139033174
811624,2015-06-27,181,2812,2983.3679183478816,0.060941649483599446
813483,2015-06-29,181,11647,7216.950041254342,0.38035974574960574
814748,2015-06-30,181,11538,6356.646344801877,0.44906861286168515
815904,2015-07-01,181,6705,5498.148655011726,0.1799927434732698
816650,2015-07-02,181,6491,4636.022575823823,0.28577683318073904
817133,2015-07-03,181,5963,3768.0731838778593,0.3680910307097335
819071,2015-07-04,181,3263,2902.4722720140126,0.11048965001102894
820343,2015-07-06,181,5408,7107.652179102646,0.3142847964317023
820710,2015-07-07,181,4490,6245.039740535023,0.3908774477806288
822427,2015-07-08,181,5113,5367.122911183338,0.049701332130517924
823728,2015-07-09,181,5384,4508.260713615047,0.16265588528695257
823833,2015-07-10,181,5209,3635.7674664146034,0.30202198763397897
825433,2015-07-11,181,4033,2766.7964332404663,0.31396071578466
826569,2015-07-13,181,9753,6981.991419909988,0.2841185871106339
827586,2015-07-14,181,8885,6115.258811832231,0.3117322665354833
828863,2015-07-15,181,7945,5249.536943585379,0.3392653312038541
829964,2015-07-16,181,7250,4383.838013694622,0.39533268776625907
830663,2015-07-17,181,7326,3518.1551698317053,0.5197713390893113
832149,2015-07-18,181,3693,2652.6398730020737,0.28171138017815495
833300,2015-07-20,181,5740,6861.898338969913,0.19545267229441
834520,2015-07-21,181,4799,5996.249025593686,0.24947885509349582
835494,2015-07-22,181,4563,5130.538540696725,0.12437837841260689
836816,2015-07-23,181,5290,4264.914037816809,0.19377806468491332
837686,2015-07-24,181,4451,3399.314524618734,0.23628071790187954
838634,2015-07-25,181,3329,2533.7192559348186,0.2388947864419289
839792,2015-07-27,181,9943,6742.994109185471,0.3218350488599547
841467,2015-07-28,181,8219,5877.423129775503,0.28489802533452935
842503,2015-07-29,181,7358,5011.629950152943,0.3188869325695919
843389,2015-07-30,181,7860,4145.947513852501,0.4725257615963739
844657,2015-07-31,181,8398,3280.2544948017458,0.6094005126456602
799635,2015-06-15,182,8592,4743.775849045167,0.4478845613308698
800481,2015-06-16,182,6926,4634.193790287158,0.3308989618412998
802465,2015-06-17,182,5867,4459.3968427082,0.2399187246108403
803204,2015-06-18,182,6490,4276.304216931458,0.34109334099669375
804002,2015-06-19,182,5941,4099.587031867995,0.3099500030520122
804775,2015-06-20,182,5935,3759.02717732382,0.3666340055056748
806288,2015-06-22,182,4325,4796.235703430779,0.10895623200711649
807705,2015-06-23,182,3946,4707.464335790748,0.19297119508128435
808839,2015-06-24,182,3965,4498.116372913617,0.13445557954946202
809481,2015-06-25,182,3939,4264.012215372088,0.0825113519604183
810473,2015-06-26,182,4563,4140.150378997321,0.09266921345664667
811475,2015-06-27,182,6193,3869.4301663672377,0.3751929329295596
812827,2015-06-29,182,7787,4923.235493632819,0.3677622327426712
814620,2015-06-30,182,7184,4831.909808149561,0.32740676389900314
815516,2015-07-01,182,6477,4712.349513210676,0.2724487396617761
816548,2015-07-02,182,6164,4451.4874619847105,0.27782487638145514
817343,2015-07-03,182,7043,4399.154547872837,0.37538626325815183
819192,2015-07-04,182,6006,4219.515210648824,0.2974500148769857
820192,2015-07-06,182,4789,5143.685430669197,0.0740625246751298
820920,2015-07-07,182,4130,4966.223000879458,0.20247530287638202
822614,2015-07-08,182,4033,4776.462857296341,0.18434486915356835
823329,2015-07-09,182,4313,4640.7297588395595,0.07598649636901449
823849,2015-07-10,182,4865,4451.181833514944,0.08506026032580807
825407,2015-07-11,182,5630,4285.655717415619,0.2387822882032649
826112,2015-07-13,182,7928,5171.683874917013,0.34766853242721835
827666,2015-07-14,182,6862,5007.145631481224,0.27030812715225533
829316,2015-07-15,182,5437,4846.085320190439,0.1086839580300829
829906,2015-07-16,182,5489,4675.518150998716,0.14820219511774166
831370,2015-07-17,182,5500,4506.989097439102,0.1805474368292542
832047,2015-07-18,182,4796,4339.190623911651,0.09524799334619462
833283,2015-07-20,182,4594,5265.1280433277425,0.14608795022371407
834515,2015-07-21,182,3980,5096.870318819827,0.28062068312055954
835513,2015-07-22,182,3949,4928.671193753864,0.2480808290083221
836806,2015-07-23,182,5155,4760.449234695843,0.0765374908446473
837753,2015-07-24,182,5052,4592.225614379306,0.09100838986949611
838593,2015-07-25,182,5552,4424.0056962250965,0.20316900284130107
839891,2015-07-27,182,9271,5350.021748730767,0.42292937668743746
841364,2015-07-28,182,5938,5181.800713601231,0.12734915567510421
842498,2015-07-29,182,6256,5013.579877601122,0.19859656687961613
843387,2015-07-30,182,5812,4845.359023524448,0.16631813084575908
844656,2015-07-31,182,6755,4677.138146583602,0.30760353122374506
804838,2015-06-20,183,0,3115.023006882402,inf
810463,2015-06-26,183,14463,3869.9164685819414,0.7324264351391868
812279,2015-06-27,183,6512,3009.6823249857407,0.537825195794573
812694,2015-06-29,183,13260,7195.842165556096,0.4573271368358902
814503,2015-06-30,183,10485,6343.37805253017,0.39500447758415164
814952,2015-07-01,183,8878,5477.42174027767,0.38303427120098327
816066,2015-07-02,183,7962,4621.904696688405,0.41950455957191596
817295,2015-07-03,183,7998,3751.7143318515155,0.5309184381280926
819204,2015-07-04,183,3952,2877.259335378476,0.2719485487402642
820392,2015-07-06,183,5231,7077.0668286723085,0.3529089712621504
821242,2015-07-07,183,4568,6221.8061324267765,0.3620416226853714
822168,2015-07-08,183,4682,5342.481682406331,0.14106827902740943
823512,2015-07-09,183,4864,4501.0769650333095,0.07461411080729656
824002,2015-07-10,183,4358,3640.7732685809024,0.16457703795757173
825085,2015-07-11,183,3178,2782.2755787907518,0.12451995632764262
826887,2015-07-13,183,7644,6995.136339882272,0.08488535585004287
827395,2015-07-14,183,5991,6127.186947936309,0.02273192253986122
828774,2015-07-15,183,5156,5261.586036072462,0.020478284730888648
830428,2015-07-16,183,4720,4391.779102881672,0.06953832566066274
831521,2015-07-17,183,4561,3529.166664314049,0.2262296285213662
832292,2015-07-18,183,3146,2651.2498349623056,0.15726324381363457
833350,2015-07-20,183,5705,6867.374477673497,0.20374662185337364
834544,2015-07-21,183,3926,5994.8812304729945,0.5269692385310735
835448,2015-07-22,183,4107,5125.910197298916,0.24809111207667778
836499,2015-07-23,183,4979,4266.118343688955,0.1431776775077415
837298,2015-07-24,183,4416,3399.3857356111985,0.23021156349384092
838484,2015-07-25,183,3541,2533.6638673644047,0.2844778685782534
839706,2015-07-27,183,7592,6742.951777753013,0.11183459197141561
841399,2015-07-28,183,6228,5877.268933890155,0.05631520008186343
842575,2015-07-29,183,5130,5011.753637060523,0.023049973282549117
843359,2015-07-30,183,6066,4146.025262748881,0.3165141340671149
844651,2015-07-31,183,5588,3280.375949372712,0.4129606389812613
800166,2015-06-15,184,11106,4743.775849045167,0.5728636908837414
800421,2015-06-16,184,8637,4634.193790287158,0.4634486754327709
802396,2015-06-17,184,7773,4459.3968427082,0.4262965595383764
803382,2015-06-18,184,7009,4276.304216931458,0.38988383265352294
803659,2015-06-19,184,6945,4099.587031867995,0.4097066908757386
804833,2015-06-20,184,5821,3759.02717732382,0.35422999874182787
806445,2015-06-22,184,4911,4796.235703430779,0.02336882438794974
807603,2015-06-23,184,4961,4707.464335790748,0.05110575775231848
808897,2015-06-24,184,5774,4498.116372913617,0.2209704930873542
809523,2015-06-25,184,5706,4264.012215372088,0.25271429804204565
810803,2015-06-26,184,5979,4140.150378997321,0.3075513666169391
812249,2015-06-27,184,5238,3869.4301663672377,0.26127717327849603
812687,2015-06-29,184,10004,4923.235493632819,0.5078733013161916
814737,2015-06-30,184,9612,4831.909808149561,0.49730443111219713
815829,2015-07-01,184,7831,4712.349513210676,0.3982442199960827
816131,2015-07-02,184,6953,4451.4874619847105,0.3597745632123241
817360,2015-07-03,184,7391,4399.154547872837,0.40479575864256034
819047,2015-07-04,184,5130,4219.515210648824,0.17748241507820195
820251,2015-07-06,184,5962,5143.685430669197,0.13725504349728335
821063,2015-07-07,184,5685,4966.223000879458,0.1264339488338685
822109,2015-07-08,184,5383,4776.462857296341,0.11267641514093607
823568,2015-07-09,184,5210,4640.7297588395595,0.10926492152791564
823817,2015-07-10,184,6233,4451.181833514944,0.2858684688729434
825689,2015-07-11,184,5342,4285.655717415619,0.19774322025166255
826773,2015-07-13,184,9032,5171.683874917013,0.4274043539728728
827432,2015-07-14,184,7952,5007.145631481224,0.37032876867690845
828745,2015-07-15,184,7534,4846.085320190439,0.35677126092508105
830461,2015-07-16,184,6690,4675.518150998716,0.30111836307941464
831417,2015-07-17,184,5296,4506.989097439102,0.1489824211784173
831987,2015-07-18,184,5279,4339.190623911651,0.1780279174253361
833353,2015-07-20,184,5470,5265.1280433277425,0.037453739793831355
834542,2015-07-21,184,5293,5096.870318819827,0.03705454018140432
835441,2015-07-22,184,4816,4928.671193753864,0.023395181427297324
836521,2015-07-23,184,5489,4760.449234695843,0.13272923397780229
837393,2015-07-24,184,5720,4592.225614379306,0.197163354129492
838494,2015-07-25,184,4373,4424.0056962250965,0.011663776863731184
839713,2015-07-27,184,9377,5350.021748730767,0.4294527302196046
841398,2015-07-28,184,7094,5181.800713601231,0.2695516332673765
842569,2015-07-29,184,6310,5013.579877601122,0.2054548529950679
843358,2015-07-30,184,6370,4845.359023524448,0.23934709206837546
844650,2015-07-31,184,8190,4677.138146583602,0.42892086122300344
800012,2015-06-15,185,10724,4743.775849045167,0.5576486526440538
800562,2015-06-16,185,7915,4634.193790287158,0.4145048906775543
802373,2015-06-17,185,7196,4459.3968427082,0.3802950468721234
803241,2015-06-18,185,7409,4276.304216931458,0.42282302376414393
803634,2015-06-19,185,8151,4099.587031867995,0.49704489855625134
804877,2015-06-20,185,5119,3759.02717732382,0.2656715809095878
806477,2015-06-22,185,5512,4796.235703430779,0.1298556416127034
807818,2015-06-23,185,4718,4707.464335790748,0.002233078467412461
808330,2015-06-24,185,5108,4498.116372913617,0.1193977343552042
809615,2015-06-25,185,5097,4264.012215372088,0.16342707173394394
810892,2015-06-26,185,5596,4140.150378997321,0.2601589744465116
812381,2015-06-27,185,5314,3869.4301663672377,0.2718422720422963
812650,2015-06-29,185,10294,4923.235493632819,0.5217373719027765
814496,2015-06-30,185,8751,4831.909808149561,0.4478448396583749
815008,2015-07-01,185,7727,4712.349513210676,0.39014500929071094
816062,2015-07-02,185,7271,4451.4874619847105,0.38777507055635946
818116,2015-07-03,185,8923,4399.154547872837,0.5069870505577904
819185,2015-07-04,185,5241,4219.515210648824,0.1949026501337867
819850,2015-07-06,185,5171,5143.685430669197,0.005282260555173729
821408,2015-07-07,185,4843,4966.223000879458,0.025443526921217777
821995,2015-07-08,185,5285,4776.462857296341,0.09622273277268853
823446,2015-07-09,185,5847,4640.7297588395595,0.20630583909020703
824697,2015-07-10,185,6125,4451.181833514944,0.27327643534449897
825199,2015-07-11,185,5411,4285.655717415619,0.2079734397679507
827061,2015-07-13,185,11118,5171.683874917013,0.5348368524089753
827325,2015-07-14,185,6336,5007.145631481224,0.20973080311218056
828325,2015-07-15,185,7659,4846.085320190439,0.3672691839417105
829563,2015-07-16,185,8568,4675.518150998716,0.4543046042251732
